* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, ocean, alexscaves:abyssal_chasm, MONSTER, alexscaves:deep_one_mage, 10, 1, 1
9108, extreme_hills, minecraft:jagged_peaks, CREATURE, minecraft:goat, 10, 1, 3
9109, extreme_hills, minecraft:jagged_peaks, CREATURE, naturalist:snail, 10, 2, 3
9110, extreme_hills, minecraft:jagged_peaks, CREATURE, naturalist:bluejay, 10, 1, 4
9111, extreme_hills, minecraft:jagged_peaks, CREATURE, naturalist:canary, 10, 1, 4
9112, extreme_hills, minecraft:jagged_peaks, CREATURE, naturalist:robin, 10, 1, 4
9113, extreme_hills, minecraft:jagged_peaks, CREATURE, alexsmobs:sunbird, 10, 1, 1
9114, extreme_hills, minecraft:jagged_peaks, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
9115, extreme_hills, minecraft:jagged_peaks, CREATURE, quark:shiba, 40, 1, 3
9116, extreme_hills, minecraft:jagged_peaks, CREATURE, ars_nouveau:drygmy, 10, 1, 2
9117, extreme_hills, minecraft:jagged_peaks, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
9118, extreme_hills, minecraft:jagged_peaks, CREATURE, player_companions:samurai, 10, 1, 1
9119, extreme_hills, minecraft:jagged_peaks, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
9120, extreme_hills, minecraft:jagged_peaks, CREATURE, scguns:supply_scamp, 10, 1, 1
9121, extreme_hills, minecraft:jagged_peaks, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
9122, extreme_hills, minecraft:jagged_peaks, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
9123, extreme_hills, minecraft:jagged_peaks, AMBIENT, minecraft:bat, 10, 8, 8
9124, extreme_hills, minecraft:jagged_peaks, AMBIENT, alexsmobs:fly, 10, 2, 3
9125, extreme_hills, minecraft:jagged_peaks, AMBIENT, alexsmobs:cockroach, 10, 5, 5
9126, extreme_hills, minecraft:jagged_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
9127, extreme_hills, minecraft:jagged_peaks, UNDERGROUND_WATER_CREATURE, seadwellers:mermorph_cavern, 10, 1, 1
9128, extreme_hills, minecraft:jagged_peaks, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 1, 5
9129, extreme_hills, minecraft:jagged_peaks, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 5, 1, 1
9130, extreme_hills, minecraft:jagged_peaks, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
9131, extreme_hills, minecraft:jagged_peaks, rascals, friendsandfoes:rascal, 10, 1, 1
9132, jungle, minecraft:jungle, MONSTER, minecraft:spider, 80, 4, 4
9133, jungle, minecraft:jungle, MONSTER, minecraft:zombie, 80, 4, 4
9134, jungle, minecraft:jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
9135, jungle, minecraft:jungle, MONSTER, minecraft:skeleton, 80, 4, 4
9136, jungle, minecraft:jungle, MONSTER, minecraft:slime, 80, 4, 4
9137, jungle, minecraft:jungle, MONSTER, minecraft:enderman, 5, 1, 4
9138, jungle, minecraft:jungle, MONSTER, minecraft:witch, 5, 1, 1
9139, jungle, minecraft:jungle, MONSTER, minecraft:ocelot, 10, 1, 3
9140, jungle, minecraft:jungle, MONSTER, alexsmobs:centipede_head, 10, 1, 1
9141, jungle, minecraft:jungle, MONSTER, alexsmobs:farseer, 30, 1, 1
9142, jungle, minecraft:jungle, MONSTER, alexsmobs:murmur, 10, 1, 1
9143, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:baby_skeleton, 5, 1, 1
9144, jungle, minecraft:jungle, MONSTER, creeperoverhaul:bamboo_creeper, 75, 2, 2
9145, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
9146, jungle, minecraft:jungle, MONSTER, quark:toretoise, 20, 2, 4
9147, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:bloody_gadfly, 16, 1, 1
9148, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:bonescaller, 5, 1, 1
9149, jungle, minecraft:jungle, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
9150, jungle, minecraft:jungle, MONSTER, realmrpg_demons:chort, 10, 1, 2
9151, jungle, minecraft:jungle, MONSTER, scguns:cog_knight, 25, 1, 1
9152, jungle, minecraft:jungle, MONSTER, scguns:cog_minion, 0, 0, 0
9153, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
9154, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
9155, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
9156, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:decrepit_skeleton, 45, 1, 1
9157, jungle, minecraft:jungle, MONSTER, realmrpg_demons:demon, 10, 1, 3
9158, jungle, minecraft:jungle, MONSTER, realmrpg_demons:demon_lord, 10, 1, 1
9159, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
9160, jungle, minecraft:jungle, MONSTER, scguns:dissident, 20, 1, 1
9161, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
9162, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
9163, jungle, minecraft:jungle, MONSTER, realmrpg_wyrms:ender_wyrm, 10, 1, 3
9164, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
9165, jungle, minecraft:jungle, MONSTER, scguns:hive, 15, 1, 1
9166, jungle, minecraft:jungle, MONSTER, realmrpg_demons:imp, 10, 1, 3
9167, jungle, minecraft:jungle, MONSTER, realmrpg_demons:imp_guard, 10, 1, 3
9168, jungle, minecraft:jungle, MONSTER, creeperoverhaul:jungle_creeper, 75, 2, 2
9169, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
9170, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
9171, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
9172, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:nightmare_stalker, 5, 1, 1
9173, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
9174, jungle, minecraft:jungle, MONSTER, realmrpg_wyrms:red_wyrm, 10, 1, 1
9175, jungle, minecraft:jungle, MONSTER, scguns:redcoat, 20, 1, 1
9176, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
9177, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
9178, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
9179, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
9180, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
9181, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
9182, jungle, minecraft:jungle, MONSTER, scguns:sky_carrier, 30, 1, 1
9183, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
9184, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
9185, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
9186, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:supreme_bonescaller, 5, 1, 1
9187, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
9188, jungle, minecraft:jungle, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
9189, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
9190, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
9191, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
9192, jungle, minecraft:jungle, MONSTER, born_in_chaos_v1:zombie_lumberjack, 20, 1, 1
9193, jungle, minecraft:jungle, CREATURE, minecraft:sheep, 12, 4, 4
9194, jungle, minecraft:jungle, CREATURE, minecraft:pig, 10, 4, 4
9195, jungle, minecraft:jungle, CREATURE, minecraft:chicken, 10, 4, 4
9196, jungle, minecraft:jungle, CREATURE, minecraft:cow, 10, 4, 4
9197, jungle, minecraft:jungle, CREATURE, minecraft:chicken, 10, 4, 4
9198, jungle, minecraft:jungle, CREATURE, minecraft:parrot, 40, 1, 2
9199, jungle, minecraft:jungle, CREATURE, minecraft:panda, 10, 1, 2
9200, jungle, minecraft:jungle, CREATURE, naturalist:coral_snake, 10, 1, 1
9201, jungle, minecraft:jungle, CREATURE, naturalist:hippo, 15, 3, 4
9202, jungle, minecraft:jungle, CREATURE, naturalist:lizard, 15, 1, 2
9203, jungle, minecraft:jungle, CREATURE, naturalist:tortoise, 15, 1, 2
9204, jungle, minecraft:jungle, CREATURE, crittersandcompanions:red_panda, 10, 1, 2
9205, jungle, minecraft:jungle, CREATURE, crittersandcompanions:jumping_spider, 10, 1, 1
9206, jungle, minecraft:jungle, CREATURE, alexsmobs:hummingbird, 19, 7, 7
9207, jungle, minecraft:jungle, CREATURE, alexsmobs:gorilla, 25, 7, 7
9208, jungle, minecraft:jungle, CREATURE, alexsmobs:capuchin_monkey, 28, 9, 16
9209, jungle, minecraft:jungle, CREATURE, alexsmobs:toucan, 23, 5, 5
9210, jungle, minecraft:jungle, CREATURE, alexsmobs:anteater, 10, 1, 3
9211, jungle, minecraft:jungle, CREATURE, ars_nouveau:drygmy, 10, 1, 2
9212, jungle, minecraft:jungle, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
9213, jungle, minecraft:jungle, CREATURE, chicken_roost:c_junglewood, 10, 1, 1
9214, jungle, minecraft:jungle, CREATURE, player_companions:lizard, 10, 1, 1
9215, jungle, minecraft:jungle, CREATURE, player_companions:raptor, 10, 1, 1
9216, jungle, minecraft:jungle, CREATURE, player_companions:small_slime, 10, 1, 2
9217, jungle, minecraft:jungle, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
9218, jungle, minecraft:jungle, CREATURE, scguns:supply_scamp, 10, 1, 1
9219, jungle, minecraft:jungle, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
9220, jungle, minecraft:jungle, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
9221, jungle, minecraft:jungle, CREATURE, ylf_mod:ylf, 60, 1, 2
9222, jungle, minecraft:jungle, AMBIENT, minecraft:bat, 10, 8, 8
9223, jungle, minecraft:jungle, AMBIENT, crittersandcompanions:leaf_insect, 14, 1, 1
9224, jungle, minecraft:jungle, AMBIENT, alexsmobs:fly, 10, 2, 3
9225, jungle, minecraft:jungle, AMBIENT, alexsmobs:cockroach, 10, 5, 5
9226, jungle, minecraft:jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
9227, jungle, minecraft:jungle, UNDERGROUND_WATER_CREATURE, seadwellers:mermorph_cavern, 10, 1, 1
9228, jungle, minecraft:jungle, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 1, 5
9229, jungle, minecraft:jungle, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 5, 1, 1
9230, jungle, minecraft:jungle, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
9231, jungle, minecraft:jungle, rascals, friendsandfoes:rascal, 10, 1, 1
9232, none, twilightforest:lake, MONSTER, alexsmobs:farseer, 30, 1, 1
9233, none, twilightforest:lake, MONSTER, born_in_chaos_v1:baby_skeleton, 5, 1, 1
9234, none, twilightforest:lake, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
9235, none, twilightforest:lake, MONSTER, quark:toretoise, 20, 2, 4
9236, none, twilightforest:lake, MONSTER, born_in_chaos_v1:bloody_gadfly, 16, 1, 1
9237, none, twilightforest:lake, MONSTER, born_in_chaos_v1:bonescaller, 5, 1, 1
9238, none, twilightforest:lake, MONSTER, realmrpg_demons:chort, 10, 1, 2
9239, none, twilightforest:lake, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
9240, none, twilightforest:lake, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
9241, none, twilightforest:lake, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
9242, none, twilightforest:lake, MONSTER, born_in_chaos_v1:decrepit_skeleton, 45, 1, 1
9243, none, twilightforest:lake, MONSTER, realmrpg_demons:demon, 10, 1, 3
9244, none, twilightforest:lake, MONSTER, realmrpg_demons:demon_lord, 10, 1, 1
9245, none, twilightforest:lake, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
9246, none, twilightforest:lake, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
9247, none, twilightforest:lake, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
9248, none, twilightforest:lake, MONSTER, realmrpg_wyrms:ender_wyrm, 10, 1, 3
9249, none, twilightforest:lake, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
9250, none, twilightforest:lake, MONSTER, realmrpg_demons:imp, 10, 1, 3
9251, none, twilightforest:lake, MONSTER, realmrpg_demons:imp_guard, 10, 1, 3
9252, none, twilightforest:lake, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
9253, none, twilightforest:lake, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
9254, none, twilightforest:lake, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
9255, none, twilightforest:lake, MONSTER, born_in_chaos_v1:nightmare_stalker, 5, 1, 1
9256, none, twilightforest:lake, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
9257, none, twilightforest:lake, MONSTER, realmrpg_wyrms:red_wyrm, 10, 1, 1
9258, none, twilightforest:lake, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
9259, none, twilightforest:lake, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
9260, none, twilightforest:lake, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
9261, none, twilightforest:lake, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
9262, none, twilightforest:lake, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
9263, none, twilightforest:lake, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
9264, none, twilightforest:lake, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
9265, none, twilightforest:lake, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
9266, none, twilightforest:lake, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
9267, none, twilightforest:lake, MONSTER, born_in_chaos_v1:supreme_bonescaller, 5, 1, 1
9268, none, twilightforest:lake, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
9269, none, twilightforest:lake, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
9270, none, twilightforest:lake, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
9271, none, twilightforest:lake, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
9272, none, twilightforest:lake, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
9273, none, twilightforest:lake, MONSTER, born_in_chaos_v1:zombie_lumberjack, 20, 1, 1
9274, none, twilightforest:lake, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
9275, none, twilightforest:lake, CREATURE, twilightforest:boar, 10, 4, 4
9276, none, twilightforest:lake, CREATURE, minecraft:chicken, 10, 4, 4
9277, none, twilightforest:lake, CREATURE, twilightforest:deer, 15, 4, 5
9278, none, twilightforest:lake, CREATURE, minecraft:wolf, 10, 4, 4
9279, none, twilightforest:lake, CREATURE, twilightforest:tiny_bird, 15, 4, 8
9280, none, twilightforest:lake, CREATURE, twilightforest:squirrel, 10, 2, 4
9281, none, twilightforest:lake, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
9282, none, twilightforest:lake, CREATURE, twilightforest:raven, 10, 1, 2
9283, none, twilightforest:lake, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
9284, none, twilightforest:lake, UNDERGROUND_WATER_CREATURE, seadwellers:mermorph_cavern, 10, 1, 1
9285, none, twilightforest:lake, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 1, 5
9286, none, twilightforest:lake, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 5, 1, 1
9287, none, biomesoplenty:lavender_field, MONSTER, minecraft:spider, 80, 4, 4
9288, none, biomesoplenty:lavender_field, MONSTER, minecraft:zombie, 80, 4, 4
9289, none, biomesoplenty:lavender_field, MONSTER, minecraft:zombie_villager, 10, 1, 1
9290, none, biomesoplenty:lavender_field, MONSTER, minecraft:skeleton, 80, 4, 4
9291, none, biomesoplenty:lavender_field, MONSTER, minecraft:creeper, 80, 4, 4
9292, none, biomesoplenty:lavender_field, MONSTER, minecraft:slime, 80, 4, 4
9293, none, biomesoplenty:lavender_field, MONSTER, minecraft:witch, 5, 1, 1
9294, none, biomesoplenty:lavender_field, MONSTER, alexsmobs:centipede_head, 10, 1, 1
9295, none, biomesoplenty:lavender_field, MONSTER, alexsmobs:farseer, 30, 1, 1
9296, none, biomesoplenty:lavender_field, MONSTER, alexsmobs:murmur, 10, 1, 1
9297, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:baby_skeleton, 5, 1, 1
9298, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
9299, none, biomesoplenty:lavender_field, MONSTER, quark:toretoise, 20, 2, 4
9300, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:bloody_gadfly, 16, 1, 1
9301, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:bonescaller, 5, 1, 1
9302, none, biomesoplenty:lavender_field, MONSTER, endermanoverhaul:cave_enderman, 10, 1, 2
9303, none, biomesoplenty:lavender_field, MONSTER, realmrpg_demons:chort, 10, 1, 2
9304, none, biomesoplenty:lavender_field, MONSTER, scguns:cog_knight, 25, 1, 1
9305, none, biomesoplenty:lavender_field, MONSTER, scguns:cog_minion, 0, 0, 0
9306, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
9307, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
9308, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
9309, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:decrepit_skeleton, 45, 1, 1
9310, none, biomesoplenty:lavender_field, MONSTER, realmrpg_demons:demon, 10, 1, 3
9311, none, biomesoplenty:lavender_field, MONSTER, realmrpg_demons:demon_lord, 10, 1, 1
9312, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
9313, none, biomesoplenty:lavender_field, MONSTER, scguns:dissident, 20, 1, 1
9314, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
9315, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
9316, none, biomesoplenty:lavender_field, MONSTER, realmrpg_wyrms:ender_wyrm, 10, 1, 3
9317, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
9318, none, biomesoplenty:lavender_field, MONSTER, scguns:hive, 15, 1, 1
9319, none, biomesoplenty:lavender_field, MONSTER, realmrpg_demons:imp, 10, 1, 3
9320, none, biomesoplenty:lavender_field, MONSTER, realmrpg_demons:imp_guard, 10, 1, 3
9321, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
9322, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
9323, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
9324, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:nightmare_stalker, 5, 1, 1
9325, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
9326, none, biomesoplenty:lavender_field, MONSTER, realmrpg_wyrms:red_wyrm, 10, 1, 1
9327, none, biomesoplenty:lavender_field, MONSTER, scguns:redcoat, 20, 1, 1
9328, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
9329, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
9330, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
9331, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
9332, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
9333, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
9334, none, biomesoplenty:lavender_field, MONSTER, scguns:sky_carrier, 30, 1, 1
9335, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
9336, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
9337, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
9338, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:supreme_bonescaller, 5, 1, 1
9339, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
9340, none, biomesoplenty:lavender_field, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
9341, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
9342, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
9343, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
9344, none, biomesoplenty:lavender_field, MONSTER, born_in_chaos_v1:zombie_lumberjack, 20, 1, 1
9345, none, biomesoplenty:lavender_field, CREATURE, minecraft:sheep, 12, 4, 4
9346, none, biomesoplenty:lavender_field, CREATURE, minecraft:pig, 10, 4, 4
9347, none, biomesoplenty:lavender_field, CREATURE, minecraft:chicken, 10, 4, 4
9348, none, biomesoplenty:lavender_field, CREATURE, minecraft:cow, 10, 4, 4
9349, none, biomesoplenty:lavender_field, CREATURE, naturalist:snail, 10, 2, 3
9350, none, biomesoplenty:lavender_field, CREATURE, naturalist:snake, 10, 1, 1
9351, none, biomesoplenty:lavender_field, CREATURE, naturalist:robin, 10, 1, 4
9352, none, biomesoplenty:lavender_field, CREATURE, naturalist:sparrow, 10, 1, 4
9353, none, biomesoplenty:lavender_field, CREATURE, naturalist:butterfly, 20, 1, 3
9354, none, biomesoplenty:lavender_field, CREATURE, alexsmobs:raccoon, 10, 2, 4
9355, none, biomesoplenty:lavender_field, CREATURE, alexsmobs:crow, 10, 3, 5
9356, none, biomesoplenty:lavender_field, CREATURE, alexsmobs:bison, 10, 6, 10
9357, none, biomesoplenty:lavender_field, CREATURE, chicken_roost:c_apple, 10, 1, 1
9358, none, biomesoplenty:lavender_field, CREATURE, chicken_roost:c_beetroot, 10, 1, 1
9359, none, biomesoplenty:lavender_field, CREATURE, chicken_roost:c_carrot, 10, 1, 1
9360, none, biomesoplenty:lavender_field, CREATURE, ars_nouveau:drygmy, 10, 1, 2
9361, none, biomesoplenty:lavender_field, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
9362, none, biomesoplenty:lavender_field, CREATURE, chicken_roost:c_glowberries, 10, 1, 1
9363, none, biomesoplenty:lavender_field, CREATURE, chicken_roost:c_melon, 10, 1, 1
9364, none, biomesoplenty:lavender_field, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
9365, none, biomesoplenty:lavender_field, CREATURE, chicken_roost:c_sugar, 10, 1, 1
9366, none, biomesoplenty:lavender_field, CREATURE, scguns:supply_scamp, 10, 1, 1
9367, none, biomesoplenty:lavender_field, CREATURE, chicken_roost:c_sweetberries, 10, 1, 1
9368, none, biomesoplenty:lavender_field, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
9369, none, biomesoplenty:lavender_field, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
